timestamp -- motor_step_command,mfc1_stpt,mfc2_stpt,mfc3_stpt,led1_stpt,led2_stpt,ft_posx,ft_posy,ft_heading,ft_frame,ft_error,ft_roll,ft_pitch,ft_yaw
02/21/2020-15:32:11.500893 -- 800032,0.5948805777434465,0.0,0.005720022857154078,0.0,0.0,-1.10231738711412,-0.47616194283846003,6.0258297883204,46,4517.5247666906,0.0010228555256236,-0.0046616522849757,0.0085863871508835
02/21/2020-15:32:11.516507 -- 800032,0.5948782779904773,0.0,0.005722322610123304,0.0,0.0,-1.1364658872412199,-0.47233285414469994,6.0295071102964,47,4712.1465517241,0.004111885262282,-0.010690675193909,-0.0036773219759935
02/21/2020-15:32:11.532127 -- 800031,0.594879499494942,0.0,0.005721101105658655,0.0,0.0,-1.1055206029574398,-0.47436665907834,6.0351848921533,48,4360.7146953405,-0.0032171054327409,0.0098240153468603,-0.0056777818568488
02/21/2020-15:32:11.547748 -- 800031,0.5948756818873518,0.0,0.005724918713248709,0.0,0.0,-1.08325315880892,-0.4680103424409,6.0359446456215,49,4396.8544802867,0.00023491256170871,0.0077153900965697,-0.00075975346819578
02/21/2020-15:32:11.563369 -- 800030,0.5948867858035568,0.0,0.005713814797043808,0.0,0.0,-1.11579661729896,-0.48649836292206,6.041221717935,50,4321.8593974175,-0.0033522176537326,-0.012017350284609,-0.0052770723135384
02/21/2020-15:32:11.578991 -- 800030,0.594887137116627,0.0,0.00571346348397361,0.0,0.0,-1.13050615445181,-0.48708329918394,6.0472561013991,51,4015.1795977011,0.00097104234576816,-0.0048100235741782,-0.0060343834641315
02/21/2020-15:32:11.594612 -- 800030,0.5948947008027453,0.0,0.0057058997978552675,0.0,0.0,-1.14822037197228,-0.49967683657097994,6.044170135772,52,4265.5751258088,-0.0026909680683214,-0.0067265581048169,0.0030859656271729
02/21/2020-15:32:11.610233 -- 800029,0.5949120243405733,0.0,0.005688576260027249,0.0,0.0,-1.17139399957998,-0.52852052705463,6.0542990275514,53,4440.9515895954,-0.0075619528677485,-0.0097430219433817,-0.010128891779424
02/21/2020-15:32:11.625854 -- 800029,0.5950062213276293,0.0,0.005594379272971394,0.0,0.0,-1.2724822912746898,-0.68535851050263,6.0539247673807,54,4299.6504065041,-0.043262097378241,-0.044687202399585,0.00037426017067126
02/21/2020-15:32:11.641477 -- 800031,0.5950819953405521,0.0,0.005518605260048511,0.0,0.0,-1.37001057675705,-0.81152224201923,6.0328190396292,55,4869.7383458647,-0.033129964763314,-0.041568668096227,0.021105727751505
02/21/2020-15:32:11.657097 -- 800039,0.5950586292945999,0.0,0.005541971306000781,0.0,0.0,-1.52689169906493,-0.7726177755087,5.9723817486686,56,4789.8843338214,0.026945917593189,-0.04666423600804,0.060437290960634
02/21/2020-15:32:11.672718 -- 800051,0.5950155520793967,0.0,0.0055850485212038435,1.0,0.0,-1.6564879465480198,-0.7008942121956,5.8753852910188,57,4365.5619955979,0.037584545491391,-0.032045467121542,0.096996457649817
02/21/2020-15:32:11.688341 -- 800065,0.5950076666313017,0.0,0.005592933969298961,1.0,0.0,-1.83651232656216,-0.68776494111723,5.7676491348661,58,4598.7425149701,0.030662310873179,-0.051799957654129,0.10773615615272
02/21/2020-15:32:11.719582 -- 800078,0.5950262292271549,0.0,0.0055743713734457715,0.0,0.0,-2.03209993782864,-0.71867166321279,5.6689274447838,59,4808.7784615385,0.02620948328143,-0.060605440192898,0.098721690082224
02/21/2020-15:32:11.735209 -- 800089,0.5950473893940718,0.0,0.005553211206528889,0.0,0.0,-2.3013875870437204,-0.7539033411294,5.5777076048676,60,4789.9595238095,0.045761892958262,-0.078143542331302,0.091219839916224
02/21/2020-15:32:11.750832 -- 800100,0.595060300741085,0.0,0.005540299859515682,0.0,0.0,-2.5222539194005202,-0.77540073390639,5.4955114849218,61,4639.5855636659,0.044750912322124,-0.058922055967224,0.082196119945816
02/21/2020-15:32:11.766446 -- 800105,0.5950498863797714,0.0,0.005550714220829177,0.0,0.0,-2.60226346414197,-0.7580608223194201,5.450743512336,62,5194.0225988701,0.023304555061402,-0.014202224816922,0.044767972585815
02/21/2020-15:32:11.782068 -- 800113,0.5950350636395579,0.0,0.005565536961042691,0.0,0.0,-2.6504600119634096,-0.7333809598639199,5.3950730601019,63,5164.365967366,0.017545787406262,-0.0042429149810389,0.055670452234027
02/21/2020-15:32:11.797689 -- 800118,0.5950794385834651,0.0,0.005521162017135484,0.0,0.0,-2.65794169412208,-0.8072652414694201,5.3492180005411,64,5537.1774691358,-0.01312571132542,-0.020989971115865,0.045855059560841
02/21/2020-15:32:11.813310 -- 800119,0.5950982057055211,0.0,0.005502394895079519,0.0,0.0,-2.67450496694931,-0.8385124996926001,5.3421337164498,65,5392.4675615213,-0.0017135413832893,-0.011663390209137,0.0070842840912659
02/21/2020-15:32:11.828932 -- 800118,0.5950637357476488,0.0,0.005536864852951808,0.0,0.0,-2.65140800726172,-0.7811200198352399,5.3537158521724,66,5169.0407865987,0.0051604655389079,0.019965895258891,-0.011582135722556
02/21/2020-15:32:11.844557 -- 800116,0.5950430009479558,0.0,0.005557599652644799,1.0,0.0,-2.61667792532343,-0.74659657834641,5.3662409446326,67,5638.7716593245,-0.0022906259477939,0.016161866261435,-0.012525092460231
02/21/2020-15:32:11.860174 -- 800114,0.5951066156726715,0.0,0.005493984927929069,0.0,0.0,-2.58582945821829,-0.8525150949981,5.3863850546055,68,5221.7171052632,-0.029855110689599,-0.021470385846767,-0.020144109972847
02/21/2020-15:32:11.875795 -- 800109,0.5951135587680585,0.0,0.005487041832542114,0.0,0.0,-2.50111302675612,-0.86407534881738,5.4244486645981,69,5191.5010845987,-0.02418774409987,0.015077275337343,-0.038063609992654
02/21/2020-15:32:11.891416 -- 800103,0.5951028777738708,0.0,0.005497722826729754,0.0,0.0,-2.46759012929958,-0.84629149349496,5.4741246451455,70,4919.2806637807,-0.0042920713904566,0.011900191089588,-0.049675980547349
02/21/2020-15:32:11.907051 -- 800099,0.5950568763956268,0.0,0.0055437242049737896,1.0,0.0,-2.41769608530051,-0.7696991987186401,5.5052737824394,71,4881.8326149425,0.0060517378356444,0.029864168209675,-0.031149137293879
02/21/2020-15:32:11.922659 -- 800095,0.595073429037348,0.0,0.005527171563252708,0.0,0.0,-2.42689010350986,-0.7972593471842401,5.5360376953956,72,4768.7753779698,-0.0045260681226834,-0.0085621034181837,-0.030763912956276
02/21/2020-15:32:11.938280 -- 800091,0.5950779044009624,0.0,0.005522696199638222,0.0,0.0,-2.4027771029680203,-0.80471082760236,5.5612202136474,73,4462.8660907127,-0.0072308073298658,0.00430028089719,-0.025182518251816
02/21/2020-15:32:11.953904 -- 800091,0.595082059712553,0.0,0.005518540888047555,0.0,0.0,-2.39934351084012,-0.81162942140082,5.5644507355514,74,4639.017921147,-0.0024882687249948,-0.00066107761005025,-0.0032305219039425
02/21/2020-15:32:11.969536 -- 800089,0.5950789497863482,0.0,0.005521650814252385,0.0,0.0,-2.3772452079984303,-0.8064513942697801,5.5808418108781,75,4387.1311827957,-0.0034961876729115,0.0067094279615574,-0.016391075326714
02/21/2020-15:32:11.985156 -- 800089,0.595076963774191,0.0,0.0055236368264096995,0.0,0.0,-2.34996127030029,-0.80314468402785,5.578308094569,76,4481.599713056,-0.005043540252408,0.0076478921081223,0.0025337163091384
02/21/2020-15:32:12.000774 -- 800089,0.5950780319528929,0.0,0.005522568647707718,0.0,0.0,-2.3453094678435598,-0.8049232015666501,5.578633115672,77,4283.2802867384,-0.0014561275825689,0.00079719111793694,-0.00032502110299374
02/21/2020-15:32:12.016388 -- 800089,0.595082493966755,0.0,0.0055181066338455915,0.0,0.0,-2.35548989940267,-0.81235245464709,5.5785547082104,78,4514.7541218638,0.00031130789457969,-0.0041894414198462,7.8407461597232e-05
02/21/2020-15:32:12.047630 -- 800089,0.5950775901029491,0.0,0.005523010497651447,0.0,0.0,-2.34579739811568,-0.80418752141034,5.578338300326,79,4225.9376344086,-1.9750360772632e-05,0.0042243632768865,0.00021640788436663
02/21/2020-15:32:12.063251 -- 800089,0.5950768391867775,0.0,0.005523761413823141,0.0,0.0,-2.3394824913125998,-0.8029372459844699,5.5784755001093,80,4271.1003584229,-0.0010462678881427,0.0018734741402977,-0.00013719978332048
02/21/2020-15:32:12.078872 -- 800089,0.5951112434748996,0.0,0.005489357125700979,0.0,0.0,-2.3716496027405998,-0.86022038570787,5.5787435267093,81,4169.216954023,-0.0076027540802172,-0.020536862120962,-0.00026802659998104
02/21/2020-15:32:12.094493 -- 800089,0.5950799941199385,0.0,0.005520606480662114,0.0,0.0,-2.3526937282181404,-0.8081902096975799,5.5783478356058,82,3777.9448028674,0.0091200290295373,0.016048156926326,0.00039569110353706
02/21/2020-15:32:12.110117 -- 800088,0.5950812787063544,0.0,0.005519321894246222,0.0,0.0,-2.3310215044752,-0.8103290460800401,5.5851335547836,83,3829.5279770445,-0.0052064897043449,0.0050584779632455,-0.006785719177878
